"1533","19 03 2023 07:15:55","4447"
"1512","22 10 2023 05:03:11","4405"
"516","29 09 2022 01:23:33","7521"
"1397","19 03 2023 10:42:09","8828"
"1858","31 12 2023 09:28:05","5873"
"46","10 09 2022 12:06:27","7498"
"1439","13 09 2022 02:46:54","4352"
"875","08 04 2023 02:59:59","881"
"1187","07 10 2023 08:54:22","5056"
"1380","08 12 2022 04:47:08","354"
"1430","15 04 2023 10:21:59","4382"
"1909","15 11 2023 07:02:56","6216"
"630","02 02 2023 08:52:09","6716"
"1863","21 12 2022 10:25:02","2331"
"599","31 08 2023 05:31:33","3825"
"792","13 05 2023 05:42:11","8504"
"1335","11 08 2023 04:49:05","5174"
"474","17 07 2022 11:18:44","4722"
"896","12 11 2022 03:40:27","4082"
"865","11 10 2022 04:07:13","5354"
"1657","26 04 2023 01:54:26","7678"
"1407","21 05 2023 03:48:17","6516"
"930","11 07 2022 12:49:04","8375"
"1558","23 08 2022 01:32:50","423"
"317","10 01 2023 08:06:31","5203"
"1917","09 02 2023 12:32:51","582"
"1714","30 11 2022 04:07:20","8833"
"1007","04 11 2022 05:17:51","1473"
"643","26 06 2023 06:00:21","2856"
"620","03 01 2023 06:29:08","4339"
"1267","11 04 2023 06:18:08","2817"
"10","28 06 2023 10:02:22","192"
"737","19 08 2023 09:55:17","6882"
"309","20 05 2023 10:10:20","3948"
"687","01 09 2022 10:49:22","3776"
"1445","30 12 2022 03:36:18","7646"
"365","11 03 2023 06:43:59","4470"
"1602","28 02 2023 07:29:51","7709"
"1555","18 07 2023 12:00:11","6840"
"157","06 10 2022 07:14:15","7523"
"165","27 11 2023 10:05:00","5764"
"40","22 06 2023 06:18:06","8212"
"1271","08 07 2023 03:05:49","4581"
"1869","30 08 2022 07:32:56","7622"
"990","27 08 2022 08:55:41","8455"
"507","25 03 2023 06:32:41","8106"
"1379","28 12 2022 06:00:20","7156"
"785","27 04 2023 02:29:26","408"
"1212","22 09 2022 02:53:22","5993"
"1405","11 10 2023 09:29:53","1784"
"1965","04 04 2023 11:15:51","4637"
"1584","02 08 2022 05:11:33","8833"
"123","15 12 2023 06:56:26","2120"
"313","28 11 2023 04:57:59","1416"
"1157","16 07 2022 09:24:12","3575"
"1004","09 08 2022 07:29:11","4444"
"1145","13 09 2022 03:19:21","2889"
"1322","09 11 2023 02:08:04","1648"
"622","23 08 2023 10:50:45","8707"
"717","15 07 2023 01:56:31","4887"
"1624","19 12 2023 03:59:15","5331"
"716","28 12 2022 01:21:45","8423"
"1027","28 11 2023 05:27:28","6486"
"1263","30 09 2022 01:21:28","3818"
"1811","11 01 2023 09:59:27","1542"
"705","18 10 2022 03:53:37","3666"
"1717","26 07 2023 02:38:13","4345"
"1118","31 10 2023 09:24:25","1061"
"470","19 01 2023 01:42:27","839"
"1501","29 08 2022 03:53:37","1032"
"694","24 04 2023 12:17:43","104"
"673","10 06 2023 01:25:32","7651"
"242","08 10 2023 11:15:44","2447"
"589","03 08 2022 12:49:55","1426"
"1101","19 08 2022 12:02:31","3779"
"1481","31 10 2023 04:59:18","5553"
"463","27 11 2023 07:31:14","2362"
"73","27 09 2022 01:01:14","3358"
"150","18 03 2023 08:53:51","8066"
"439","28 10 2023 02:19:33","980"
"1312","12 11 2023 05:34:20","8119"
"1519","05 06 2023 10:35:59","4423"
"486","22 07 2022 06:18:30","3023"
"1683","25 05 2023 08:00:11","7454"
"1709","12 03 2023 07:00:01","1181"
"1778","27 08 2022 11:46:07","7064"
"1141","04 04 2023 06:53:48","2795"
"1565","19 06 2023 01:19:23","404"
"188","03 02 2023 04:27:06","686"
"891","14 06 2023 07:11:36","4353"
"723","20 05 2023 03:50:17","2088"
"1063","26 11 2023 06:05:10","5801"
"118","25 05 2023 03:11:26","477"
"1524","24 10 2022 05:53:36","4830"
"861","01 03 2023 11:34:41","6721"
"915","16 08 2022 09:41:43","7734"
"1563","17 09 2022 05:43:52","4674"
"1456","25 04 2023 06:02:36","3538"
"929","01 10 2023 12:15:05","2440"
"397","24 07 2023 07:06:53","2581"
"1969","08 11 2023 11:59:57","8616"
"332","15 07 2022 02:33:18","1798"
"745","16 08 2022 10:26:10","3514"
"267","31 12 2022 04:03:04","1009"
"1592","22 07 2022 02:58:11","1599"
"380","14 11 2023 08:08:20","22"
"1366","25 10 2023 05:04:27","7185"
"1857","21 07 2022 06:31:23","2991"
"931","16 01 2023 08:35:03","2008"
"1677","11 11 2022 06:08:07","2471"
"1062","17 07 2023 02:30:33","3347"
"1879","04 08 2022 10:43:18","740"
"459","12 07 2022 06:26:32","8558"
"1827","21 02 2023 08:58:12","5236"
"1841","10 07 2023 03:28:33","645"
"1123","14 09 2022 01:15:53","8414"
"1554","17 06 2023 11:57:06","6079"
"1515","27 11 2022 01:24:22","6940"
"1888","07 01 2023 12:52:18","8182"
"1595","30 10 2022 05:38:09","6096"
"201","05 11 2023 04:07:54","3909"
"1874","19 07 2022 02:43:24","1993"
"505","28 05 2023 05:35:51","1426"
"386","27 07 2023 04:54:44","6087"
"1960","29 03 2023 10:09:39","1170"
"1877","27 08 2023 06:08:26","2564"
"1630","03 11 2022 07:43:26","777"
"1282","11 11 2023 02:55:13","5954"
"1098","29 09 2022 03:33:09","5318"
"1079","12 04 2023 04:08:21","991"
"782","05 01 2023 08:55:58","7196"
"1655","16 11 2023 04:03:23","7748"
"820","23 09 2022 11:07:33","2139"
"1925","30 12 2023 09:40:07","6668"
"277","21 12 2023 04:08:59","7856"
"739","31 07 2022 05:46:58","4090"
"1817","28 10 2023 12:46:57","1144"
"1091","09 03 2023 08:53:00","2602"
"1735","06 08 2023 12:52:13","5146"
"498","02 04 2023 02:21:42","4529"
"977","15 06 2023 02:56:07","3625"
"418","22 04 2023 06:21:36","6621"
"66","24 11 2023 06:50:14","7569"
"666","21 10 2023 02:19:54","6408"
"1927","11 11 2022 02:23:59","7566"
"1951","12 10 2022 05:53:17","7936"
"173","15 10 2022 09:42:22","7029"
"1148","31 10 2023 08:47:03","3197"
"1888","29 09 2023 10:36:43","4323"
"542","27 02 2023 06:26:00","5279"
"1132","09 09 2022 09:15:16","721"
"1361","23 10 2022 11:51:51","5542"
"1767","17 11 2023 07:35:36","8815"
"1392","22 08 2022 07:46:18","5919"
"308","07 09 2022 09:10:31","4002"
"518","02 10 2022 11:27:20","3982"
"190","28 11 2022 05:40:04","6397"
"1241","12 04 2023 07:30:11","7312"
"717","25 12 2023 05:17:54","6821"
"987","12 12 2023 08:22:23","2971"
"1914","01 08 2023 01:03:22","820"
"418","28 01 2023 08:11:01","1561"
"1365","03 09 2023 05:17:53","2810"
"1433","17 11 2023 10:09:38","3882"
"800","25 09 2023 08:07:09","7025"
"1394","01 09 2023 03:46:38","947"
"810","31 08 2022 02:21:35","5516"
"1432","11 08 2023 07:26:18","3225"
"594","16 07 2022 06:09:21","6734"
"67","06 11 2023 09:42:18","654"
"552","06 09 2022 11:00:17","6084"
"1011","21 11 2023 03:00:11","2114"
"780","21 06 2023 05:43:35","7160"
"1987","22 05 2023 09:45:04","2988"
"1862","04 12 2023 10:59:10","6767"
"127","16 09 2023 11:56:02","2789"
"929","20 09 2022 03:42:34","5951"
"54","18 07 2023 03:18:58","7357"
"1857","24 11 2023 02:06:45","5312"
"525","01 10 2023 05:22:04","4904"
"504","29 10 2023 12:06:17","5994"
"1919","16 08 2023 04:49:46","4598"
"1793","27 09 2022 01:52:11","4288"
"153","10 10 2023 05:29:51","8290"
"1065","11 06 2023 03:38:33","4218"
"1285","23 11 2022 11:55:31","3214"
"937","24 09 2022 03:27:11","4851"
"966","14 07 2022 09:31:40","4104"
"688","24 07 2023 06:52:50","237"
"679","15 12 2023 01:18:09","8767"
"333","19 12 2022 02:00:48","4393"
"843","29 10 2023 05:09:36","1225"
"619","29 11 2022 08:03:58","7015"
"1059","25 10 2023 02:22:14","53"
"1602","17 01 2023 08:34:31","1036"
"1660","30 11 2023 03:56:48","1718"
"1207","21 01 2023 09:37:27","5206"
"855","04 06 2023 06:29:18","4376"
"1111","10 11 2023 03:07:06","6114"
"1724","29 01 2023 01:52:34","3144"
"1594","24 12 2023 09:32:19","8060"
"1270","28 08 2023 05:09:26","1162"
"1315","21 12 2023 02:03:56","3707"
"1806","14 01 2023 06:10:05","6076"
"1594","10 05 2023 08:08:20","8411"
"1168","30 03 2023 01:52:42","4676"
"589","18 04 2023 04:32:42","4366"
"368","28 06 2023 04:53:04","5894"
"1284","06 08 2023 11:05:20","4010"
"810","21 05 2023 02:58:11","3726"
"1895","11 07 2023 08:12:31","6474"
"473","05 02 2023 04:24:36","5000"
"850","16 10 2023 11:23:03","6042"
"1232","30 10 2022 09:29:18","535"
"1013","11 12 2023 09:28:37","405"
"859","16 07 2023 12:32:45","7789"
"441","26 08 2022 05:05:57","8157"
"1951","30 08 2022 02:50:33","2242"
"421","09 04 2023 11:29:07","3696"
"1749","09 04 2023 10:25:38","4229"
"590","27 07 2022 08:24:06","7519"
"193","16 12 2023 05:24:07","6278"
"1275","03 12 2023 09:32:33","4854"
"1688","07 11 2023 08:00:53","332"
"1736","21 04 2023 02:27:13","6292"
"1513","17 11 2022 01:49:19","5572"
"1304","31 10 2023 11:27:01","7959"
"745","18 11 2022 12:14:17","6649"
"1304","27 11 2022 10:48:38","7772"
"478","22 01 2023 04:27:28","8713"
"1098","07 08 2023 11:11:22","6670"
"588","04 12 2023 05:51:08","4171"
"957","27 09 2022 11:56:09","5914"
"1638","23 05 2023 03:51:45","4027"
"657","17 07 2022 04:21:19","8846"
"1372","01 08 2023 08:21:13","6208"
"1486","01 04 2023 04:41:29","7654"
"1539","08 12 2023 11:17:39","1430"
"570","28 08 2023 10:47:04","2389"
"795","20 05 2023 12:22:17","3696"
"1174","14 06 2023 04:59:32","1052"
"489","20 09 2022 06:52:59","1632"
"343","29 12 2022 07:19:59","1575"
"1547","10 10 2022 07:22:12","7915"
"140","30 12 2022 03:15:24","2568"
"402","03 11 2022 02:52:04","944"
"472","14 01 2023 08:57:49","6725"
"1006","03 01 2023 03:12:53","7838"
"1309","28 11 2023 08:54:27","5642"
"1371","13 11 2023 02:13:39","7308"
"522","07 01 2023 08:07:33","848"
"517","24 07 2023 03:32:50","7902"
"206","22 08 2023 07:47:18","4248"
"647","08 02 2023 04:23:04","6707"
"1101","03 11 2022 09:58:34","3542"
"1289","15 04 2023 02:36:05","7969"
"42","19 07 2023 06:46:13","1713"
"394","08 08 2023 06:38:35","4211"
"1098","29 08 2023 06:02:47","6782"
"28","21 11 2023 06:29:12","2144"
"34","06 01 2023 11:21:22","3890"
"789","13 03 2023 04:48:23","179"
"21","19 03 2023 11:09:22","4251"
"1692","27 06 2023 10:24:04","5945"
"828","20 05 2023 01:13:23","2377"
"287","28 11 2022 11:19:32","6808"
"1166","16 03 2023 09:50:25","1431"
"1268","16 09 2023 07:14:00","1473"
"625","24 03 2023 10:15:28","5339"
"1016","22 09 2022 10:40:55","5260"
"1375","08 08 2022 01:16:05","5473"
"1941","29 09 2023 04:30:59","7340"
"751","04 10 2023 03:34:46","3201"
"1304","23 03 2023 05:33:01","2508"
"764","05 09 2023 06:35:54","6645"
"1678","28 12 2022 11:31:59","6864"
"785","26 03 2023 03:44:57","8262"
"1804","21 10 2023 07:53:16","3888"
"1288","03 11 2022 02:02:23","8364"
"1976","11 03 2023 08:55:10","2333"
"1558","17 04 2023 05:56:08","3857"
"1812","23 06 2023 08:49:53","5437"
"993","01 04 2023 07:16:02","4366"
"1182","06 10 2023 04:44:25","1207"
"6","29 11 2023 07:09:09","800"
"1941","24 09 2023 08:57:36","8713"
"698","16 12 2022 05:03:25","6496"
"109","17 08 2023 10:54:44","4031"
"166","04 03 2023 08:31:46","2538"
"1338","10 09 2023 10:02:29","2840"
"21","15 09 2022 02:58:14","4866"
"254","06 05 2023 03:12:23","862"
"93","13 06 2023 12:07:16","3931"
"467","19 06 2023 08:19:24","1200"
"609","22 01 2023 10:25:06","6108"
"1944","15 08 2022 03:47:49","2463"
"1497","18 06 2023 02:01:24","7395"
"905","14 11 2023 09:13:43","5974"
"1319","03 04 2023 06:20:58","7203"
"800","15 10 2022 06:52:31","7397"
"1919","22 02 2023 10:51:08","3237"
"1238","11 06 2023 06:00:03","3136"
"667","16 03 2023 02:58:55","1746"
"759","08 04 2023 07:45:03","6772"
"151","28 09 2022 04:46:47","7441"
"204","10 11 2022 05:44:59","2175"
"621","31 10 2022 10:39:59","6741"
"1789","02 11 2022 12:06:26","6441"
"1042","01 06 2023 08:58:02","1380"
"1536","18 05 2023 02:43:58","1128"
"486","14 07 2022 01:06:10","1381"
"1294","06 07 2023 01:16:37","5857"
"208","27 12 2023 07:51:02","6202"
"247","20 08 2022 09:06:13","4450"
"908","21 03 2023 03:46:12","6738"
"256","12 12 2022 12:55:19","7234"
"19","17 11 2022 09:00:13","3190"
"1164","16 10 2023 01:46:41","3971"
"1907","07 02 2023 02:55:16","505"
"1702","01 06 2023 11:37:10","7145"
"14","25 08 2022 07:23:25","2630"
"1190","09 02 2023 05:06:52","1255"
"420","11 09 2023 10:03:15","2736"
"715","14 07 2023 05:22:40","8227"
"1722","06 01 2023 04:27:32","7484"
"1242","27 04 2023 03:14:03","4729"
"1331","07 03 2023 08:55:00","7567"
"1422","23 01 2023 01:27:44","8338"
"325","07 07 2023 11:17:25","3977"
"1776","27 11 2023 08:53:39","5406"
"335","09 03 2023 05:13:44","307"
"1714","05 09 2023 09:32:14","847"
"1432","10 11 2022 11:22:15","3757"
"472","23 10 2023 07:09:06","6838"
"1141","10 06 2023 07:45:30","4850"
"601","26 12 2022 07:13:14","7313"
"1250","30 06 2023 10:32:32","3608"
"1294","11 01 2023 05:28:57","2405"
"1564","27 11 2023 06:10:26","4737"
"351","25 01 2023 01:26:15","1518"
"1537","11 10 2023 07:25:41","4130"
"1827","06 02 2023 03:53:44","2884"
"1321","21 10 2022 02:57:40","3625"
"441","19 10 2023 06:56:57","3215"
"559","26 04 2023 02:45:53","8015"
"19","08 05 2023 11:40:32","8019"
"23","22 07 2023 09:23:52","7608"
"1248","05 12 2022 08:24:58","6495"
"680","04 07 2023 03:09:58","4554"
"112","08 12 2022 01:47:24","1644"
"146","15 09 2022 08:52:26","7532"
"1425","09 04 2023 08:22:32","35"
"420","01 10 2022 05:28:04","5544"
"39","06 03 2023 04:03:08","979"
"1630","12 09 2022 02:26:20","1178"
"1144","20 04 2023 06:41:51","2025"
"307","12 12 2022 04:51:41","475"
"418","07 11 2023 02:04:42","6590"
"848","27 05 2023 10:07:52","2959"
"1008","24 02 2023 10:22:39","6093"
"581","02 03 2023 12:27:17","5039"
"191","13 08 2023 06:11:17","7302"
"1398","02 12 2022 06:30:14","5113"
"1547","17 12 2023 12:00:32","2701"
"764","08 01 2023 12:53:39","2307"
"1493","05 02 2023 10:27:49","8726"
"253","24 12 2023 12:29:09","2990"
"745","28 04 2023 07:13:29","2179"
"584","30 10 2023 04:43:57","3239"
"692","16 06 2023 02:26:36","4483"
"744","14 12 2023 09:17:49","7786"
"517","04 07 2023 06:06:59","6549"
"1636","11 08 2022 12:38:54","6285"
"1322","20 12 2023 01:51:44","5706"
"781","28 05 2023 08:17:56","8769"
"257","26 05 2023 11:22:58","1719"
"37","20 04 2023 11:54:52","7134"
"338","10 03 2023 07:44:23","4301"
"590","05 12 2023 01:20:16","1726"
"1946","25 09 2022 11:58:02","2911"
"189","12 10 2022 10:38:31","5726"
"1946","08 03 2023 05:44:12","2743"
"1931","11 04 2023 11:36:31","4760"
"606","13 10 2022 09:36:32","5310"
"1738","28 03 2023 03:15:47","4999"
"129","17 12 2023 02:02:41","1746"
"1438","05 08 2022 03:33:31","5121"
"1446","10 12 2023 06:02:20","5998"
"1793","20 05 2023 03:12:04","7777"
"327","24 01 2023 06:18:28","8423"
"793","31 08 2023 09:16:11","6376"
"1510","20 01 2023 04:16:37","2817"
"225","04 04 2023 06:26:11","4380"
"1339","17 12 2023 09:38:22","8330"
"1232","24 01 2023 11:21:03","8886"
"1966","08 11 2022 06:28:25","7067"
"1363","27 07 2023 06:43:54","3161"
"1762","13 12 2022 06:04:38","1386"
"312","30 10 2023 10:22:40","743"
"563","14 05 2023 02:56:42","5182"
"652","07 12 2022 05:32:26","7870"
"1228","22 11 2022 12:07:27","8020"
"1698","21 08 2022 11:51:45","7720"
"1857","30 09 2022 02:59:58","1892"
"1377","11 04 2023 04:37:18","6630"
"1124","01 05 2023 02:55:49","6475"
"381","11 12 2023 11:02:35","2378"
"81","23 12 2023 09:48:01","3085"
"806","12 04 2023 01:47:46","401"
"1289","17 02 2023 10:09:11","7145"
"360","28 05 2023 12:30:57","1563"
"187","19 09 2022 05:00:42","5828"
"368","09 02 2023 09:09:06","1340"
"1255","14 06 2023 10:16:32","6641"
"1959","03 10 2023 05:10:08","3200"
"755","24 04 2023 07:30:02","4167"
"721","12 09 2022 10:59:29","7490"
"649","04 09 2023 06:30:50","3605"
"304","14 07 2023 06:31:54","6245"
"22","14 03 2023 05:41:22","8418"
"1315","08 09 2022 08:33:48","7810"
"612","08 04 2023 08:09:03","4508"
"739","17 04 2023 04:08:19","4145"
"1960","02 11 2022 08:28:56","8676"
"384","25 01 2023 04:56:18","3810"
"1407","21 11 2022 10:01:54","6531"
"255","21 07 2023 12:00:14","7563"
"1209","13 11 2023 02:40:18","5513"
"1926","15 05 2023 07:16:41","7895"
"1307","05 04 2023 11:06:20","6517"
"1113","23 10 2022 06:24:45","2726"
"145","01 07 2023 03:23:15","4639"
"787","23 12 2022 01:03:30","6408"
"49","22 07 2023 01:15:41","5083"
"75","15 08 2022 09:04:35","8302"
"1109","22 11 2023 11:04:25","770"
"1528","28 11 2023 06:47:08","2254"
"1559","23 11 2022 03:09:40","4785"
"112","10 11 2023 11:04:25","7799"
"1078","18 09 2022 07:34:48","7506"
"1556","12 02 2023 04:13:19","1325"
"774","30 07 2023 05:08:04","2941"
"93","01 08 2023 07:25:28","2659"
"1130","16 07 2023 10:18:06","6694"
"702","07 08 2022 10:54:53","5244"
"1431","16 02 2023 05:22:47","1527"
"80","02 11 2023 03:56:50","5868"
"155","18 08 2022 11:51:42","5272"
"60","15 12 2022 11:36:36","7440"
"248","22 03 2023 02:24:23","2192"
"791","29 03 2023 04:18:04","1123"
"1852","14 09 2022 05:40:06","4389"
"1050","25 12 2022 11:22:50","6135"
"957","02 10 2022 08:51:52","3955"
"1002","22 01 2023 09:29:04","4931"
"783","07 08 2022 05:10:52","6002"
"857","30 12 2023 11:04:51","7265"
"1006","10 04 2023 02:54:13","2056"
"1400","22 12 2022 04:22:04","6458"
"585","05 05 2023 01:16:08","4421"
"1953","07 08 2023 09:06:03","6235"
"606","18 10 2022 02:09:25","3318"
"1450","01 08 2022 02:46:57","3668"
"1591","03 08 2023 04:31:16","1623"
"125","26 12 2022 03:10:23","1965"
"1708","21 04 2023 07:25:50","5838"
"1597","18 08 2022 06:32:18","2036"
"1984","01 09 2023 10:25:09","8717"
"46","16 08 2022 11:04:09","4469"
"1048","28 03 2023 01:40:05","2563"
"492","11 05 2023 04:49:05","6077"
"114","05 12 2022 11:44:40","4717"
"764","19 10 2023 01:43:03","4514"
"1023","09 01 2023 01:14:26","4"
"1184","22 12 2022 03:38:55","5906"
"1088","09 03 2023 06:51:12","6455"
"1709","18 04 2023 06:43:05","3113"
"697","02 01 2023 10:12:48","5234"
"1407","27 04 2023 03:16:05","5092"
"1741","23 05 2023 10:49:00","2348"
"1651","04 09 2022 03:44:43","3454"
"278","10 02 2023 08:09:47","8800"
"37","15 07 2023 06:56:37","3986"
"621","02 08 2023 11:56:34","3271"
"25","30 08 2022 01:02:14","8183"
"1579","20 10 2022 10:08:11","5107"
"514","25 06 2023 10:46:56","3998"
"138","19 09 2023 03:05:51","654"
"1372","01 02 2023 05:15:41","1907"
"792","19 11 2022 12:46:24","8507"
"647","01 09 2022 09:32:45","5571"
"30","06 09 2022 07:15:17","5553"
"1066","10 09 2022 09:10:57","2364"
"1751","01 11 2023 03:37:12","826"
"1889","28 10 2022 07:24:02","694"
"671","31 08 2023 03:21:44","237"
"185","23 01 2023 07:23:37","1952"
"347","19 12 2023 12:45:59","446"
"726","23 08 2023 02:27:49","1633"
"1254","11 08 2023 04:34:39","8870"
"1543","23 11 2023 10:32:58","4102"
"1517","22 04 2023 03:23:43","1837"
"1110","09 09 2023 02:04:20","8227"
"1536","28 09 2022 03:33:37","8186"
"393","12 12 2023 01:02:42","5604"
"1981","17 10 2022 05:10:43","3506"
"1326","02 09 2022 04:42:06","4535"
"743","27 05 2023 11:50:39","4523"
"159","28 08 2022 07:01:40","2895"
"516","17 03 2023 10:53:11","2478"
"1401","30 03 2023 12:56:10","6983"
"1778","12 09 2022 08:57:34","3107"
"337","15 07 2022 05:41:01","4455"
"369","06 08 2023 03:21:08","5649"
"339","03 02 2023 05:53:56","6010"
"1911","21 05 2023 07:27:08","2548"
"1472","16 12 2022 08:58:33","1859"
"680","05 05 2023 11:50:42","755"
"1725","19 01 2023 03:21:40","4840"
"1002","14 10 2023 06:45:08","2654"
"1263","18 07 2022 08:58:21","916"
"623","25 05 2023 12:24:41","3568"
"230","28 04 2023 03:17:47","2895"
"91","22 10 2023 08:56:38","1901"
"138","23 08 2022 07:51:38","5597"
"991","18 11 2023 10:11:31","6667"
"1198","20 08 2023 06:06:37","7132"
"165","26 08 2022 01:47:47","6654"
"1078","12 08 2023 01:27:58","3782"
"1122","10 02 2023 01:13:50","5754"
"1518","03 09 2022 12:23:18","7468"
"1972","24 02 2023 09:06:27","8221"
"1465","28 05 2023 03:05:01","6195"
"1718","30 09 2022 12:20:36","2221"
"1208","17 10 2022 07:00:04","1316"
"1224","17 10 2023 10:46:33","8381"
"1201","13 07 2022 07:57:01","6459"
"848","23 12 2022 06:03:52","5869"
"1989","02 08 2022 05:09:26","6497"
"1641","11 02 2023 11:09:21","5552"
"1051","18 09 2022 07:50:53","5504"
"1595","26 03 2023 11:12:12","573"
"649","03 11 2022 01:46:03","1166"
"1217","30 08 2023 03:38:17","3781"
"276","13 10 2023 09:31:14","624"
"255","01 01 2023 06:10:49","3626"
"277","23 07 2022 08:58:20","1131"
"1400","05 09 2023 06:07:56","4261"
"1263","11 04 2023 10:04:51","3864"
"1741","09 12 2022 04:27:29","5071"
"289","15 12 2023 06:31:26","4419"
"1959","28 11 2022 07:22:40","7200"
"959","02 10 2023 10:39:48","6213"
"132","28 06 2023 02:30:29","5969"
"1492","24 02 2023 06:41:18","4982"
"1162","22 06 2023 11:06:51","2901"
"1512","04 09 2022 02:10:02","1132"
"1224","11 06 2023 01:09:59","6137"
"322","17 01 2023 04:19:34","8250"
"1722","27 05 2023 04:41:30","5832"
"1042","18 03 2023 07:16:10","7089"
"466","04 05 2023 09:03:48","7853"
"1363","22 08 2022 01:31:26","8789"
"860","05 07 2023 05:42:49","4319"
"1263","03 02 2023 07:29:35","873"
"317","28 10 2022 08:56:24","4696"
"1619","11 10 2023 03:55:40","4343"
"502","11 08 2023 04:29:07","8729"
"450","19 10 2023 02:22:31","6409"
"1821","15 04 2023 03:28:52","7"
"1232","03 09 2022 10:01:54","5120"
"1050","10 11 2022 12:20:05","6117"
"240","11 12 2023 03:38:00","2433"
"370","28 10 2022 07:36:07","1397"
"1708","06 09 2022 04:55:09","2328"
"1106","18 12 2023 05:52:33","4088"
"1029","07 09 2022 04:24:48","3760"
"98","21 09 2022 08:30:18","6568"
"345","01 12 2022 04:41:38","6882"
"1515","25 11 2023 02:34:44","4498"
"851","20 03 2023 08:37:51","1973"
"161","02 07 2023 10:40:15","2430"
"1009","01 02 2023 02:11:03","1083"
"288","08 12 2022 09:44:16","905"
"1453","07 03 2023 07:39:14","1501"
"1906","13 12 2023 11:19:49","8473"
"1648","01 12 2022 10:41:04","3060"
"575","10 02 2023 09:08:15","7043"
"577","06 04 2023 05:03:14","3025"
"605","25 12 2023 07:30:52","3215"
"1878","31 08 2022 10:11:58","3007"
"147","19 10 2022 09:19:37","4124"
"1083","29 12 2023 07:11:10","2340"
"38","02 11 2022 01:51:12","1540"
"1463","22 02 2023 11:33:15","1662"
"1481","08 02 2023 02:38:54","5712"
"24","17 03 2023 10:20:28","2106"
"1975","20 08 2022 08:09:43","206"
"1650","24 08 2022 03:11:40","2120"
